gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm
ENSG00000154237,False,LRRK1,NCBITaxon:9606,gene,19295.0,True,2306.0,0.11927870230706461,0.1726817469939304,1.1801349826731724
ENSG00000131871,False,SELENOS,NCBITaxon:9606,gene,94676.0,True,1414.0,0.5852723720976237,1.3604270006069192,1.4005126838901125
ENSG00000140479,False,PCSK6,NCBITaxon:9606,gene,950.0,True,2863.0,0.005872752899285379,0.008051414011520921,1.113774504508715
ENSG00000161981,False,SNRNP25,NCBITaxon:9606,gene,26366.0,True,2441.0,0.16299052941321926,0.2393909095496416,1.1604878784702413
ENSG00000206177,False,HBM,NCBITaxon:9606,gene,1561.0,True,46.0,0.009649860290299449,0.7940501633135318,13.827254645277218
ENSG00000188536,False,HBA2,NCBITaxon:9606,gene,304654.0,True,4.0,1.8833238545040925,6626.7245158318965,104.45873350928711
ENSG00000206172,False,HBA1,NCBITaxon:9606,gene,324998.0,True,5.0,2.0090873123809994,11282.339500636448,95.08881125109049
ENSG00000086506,False,HBQ1,NCBITaxon:9606,gene,1165.0,True,1850.0,0.007201849608071017,0.01123007019656303,1.2629531083955001
ENSG00000198736,False,MSRB1,NCBITaxon:9606,gene,56213.0,True,1976.0,0.34750006181845156,0.6185282111792669,1.2382193040706357
ENSG00000162063,False,CCNF,NCBITaxon:9606,gene,1916.0,True,2875.0,0.011844415321085038,0.016254063662548668,1.1126599890692208
ENSG00000162078,False,ZG16B,NCBITaxon:9606,gene,5083.0,True,2376.0,0.03142231893375535,0.044480383974455515,1.1696489658322289
ENSG00000127564,False,PKMYT1,NCBITaxon:9606,gene,600.0,True,919.0,0.0037091070942855023,0.007639414054780289,1.700551397836437
ENSG00000008517,False,IL32,NCBITaxon:9606,gene,630479.0,True,886.0,3.897523552830049,32.08861264897333,1.7376854827572337
ENSG00000261889,False,RP11-473M20.16,NCBITaxon:9606,gene,11375.0,True,712.0,0.07031848866249599,0.17062694924962193,1.989839758570365
ENSG00000103313,False,MEFV,NCBITaxon:9606,gene,39710.0,True,1569.0,0.24548107119012882,0.4407679547427461,1.3399426396377836
ENSG00000067836,False,ROGDI,NCBITaxon:9606,gene,43141.0,True,2093.0,0.26669098192428475,0.4403336013106399,1.21396862519098
ENSG00000179583,False,CIITA,NCBITaxon:9606,gene,56714.0,True,969.0,0.35059716624217996,0.839365196699922,1.66212214464113
ENSG00000184602,False,SNN,NCBITaxon:9606,gene,57407.0,True,1613.0,0.35488118493607973,0.6801328846299814,1.3268670865241567
ENSG00000153066,False,TXNDC11,NCBITaxon:9606,gene,23383.0,True,1952.0,0.14455008530946317,0.22372845060499413,1.2428710932560494
ENSG00000048462,False,TNFRSF17,NCBITaxon:9606,gene,7425.0,True,35.0,0.04590020029178309,0.9689495806385456,17.462461775961692
ENSG00000103381,False,CPPED1,NCBITaxon:9606,gene,141995.0,True,895.0,0.8777911030884499,2.9662596039686564,1.7217649990418888
ENSG00000262454,False,MIR193BHG,NCBITaxon:9606,gene,602.0,True,2538.0,0.003721470784599787,0.0051789326025585255,1.1488467381852774
ENSG00000205730,False,ITPRIPL2,NCBITaxon:9606,gene,24559.0,True,1766.0,0.15181993521426276,0.24375446926106634,1.2816200023526563
ENSG00000103550,False,KNOP1,NCBITaxon:9606,gene,32574.0,True,2822.0,0.2013674241487599,0.29328497571005535,1.1175261353130972
ENSG00000140749,False,IGSF6,NCBITaxon:9606,gene,225640.0,True,530.0,1.3948715412576347,8.138110602736965,2.3078658257923856
ENSG00000166851,False,PLK1,NCBITaxon:9606,gene,1118.0,True,332.0,0.00691130288568532,0.027807800074020925,3.2603798521600225
ENSG00000077238,False,IL4R,NCBITaxon:9606,gene,51098.0,True,1239.0,0.3158799238396677,0.6603930914465032,1.4852131776249629
ENSG00000184730,False,APOBR,NCBITaxon:9606,gene,54210.0,True,2365.0,0.33511782596869516,0.5597031623688012,1.1713019738113517
ENSG00000196502,False,SULT1A1,NCBITaxon:9606,gene,88808.0,True,1092.0,0.5489973047155114,1.402364244993405,1.5723776491858057
ENSG00000177455,False,CD19,NCBITaxon:9606,gene,7268.0,True,1418.0,0.044929650602111716,0.07603377347987325,1.3999248884517002
ENSG00000260517,False,RP11-426C22.5,NCBITaxon:9606,gene,12544.0,True,2761.0,0.07754506565119557,0.10637336533368462,1.1228650536460523
ENSG00000197471,False,SPN,NCBITaxon:9606,gene,150765.0,True,2678.0,0.9320058851165895,2.1326949471172414,1.1323857573862588
ENSG00000103490,False,PYCARD,NCBITaxon:9606,gene,309520.0,True,1365.0,1.9134047130387477,8.346475851832873,1.4221782088610113
ENSG00000169896,False,ITGAM,NCBITaxon:9606,gene,84085.0,True,1656.0,0.5198004500383274,1.0908030832673792,1.3146585044403318
ENSG00000140678,False,ITGAX,NCBITaxon:9606,gene,101718.0,True,1078.0,0.6288049256942212,1.6964523442823043,1.5848644523886406
ENSG00000140682,False,TGFB1I1,NCBITaxon:9606,gene,1016.0,True,2957.0,0.006280754679656784,0.008565733531434572,1.1066526239103678
ENSG00000169877,False,AHSP,NCBITaxon:9606,gene,1701.0,True,28.0,0.0105153186122994,0.5668855884413635,19.81095721191272
ENSG00000185947,False,ZNF267,NCBITaxon:9606,gene,54547.0,True,2082.0,0.33720110778665213,0.5856697215900207,1.2164023158804254
ENSG00000171241,False,SHCBP1,NCBITaxon:9606,gene,2392.0,True,798.0,0.01478697361588487,0.033806430142310946,1.85906767028183
ENSG00000091651,False,ORC6,NCBITaxon:9606,gene,3824.0,True,1412.0,0.023639375880912934,0.04027869801271683,1.4018894720142148
ENSG00000177508,False,IRX3,NCBITaxon:9606,gene,293.0,True,1231.0,0.0018112806310427536,0.003155661645587089,1.4894071880292774
ENSG00000245694,False,CRNDE,NCBITaxon:9606,gene,556.0,True,2549.0,0.003437105907371232,0.004760600193588755,1.147127945315389
ENSG00000087253,False,LPCAT2,NCBITaxon:9606,gene,40980.0,True,1440.0,0.25333201453969983,0.4746354484285573,1.390690349731756
ENSG00000198848,False,CES1,NCBITaxon:9606,gene,25024.0,True,615.0,0.15469449321233403,0.4154159171248431,2.138012056256498
ENSG00000125148,False,MT2A,NCBITaxon:9606,gene,263828.0,True,347.0,1.6309438441185926,14.335894781210362,3.1598497022596654
ENSG00000169715,False,MT1E,NCBITaxon:9606,gene,13032.0,True,613.0,0.0805618060878811,0.2107287732241826,2.1411327476786752
ENSG00000125144,False,MT1G,NCBITaxon:9606,gene,653.0,True,1174.0,0.004036744887614055,0.00746996535418114,1.5219085655360007
ENSG00000187193,False,MT1X,NCBITaxon:9606,gene,51869.0,True,1808.0,0.3206461264558245,0.5760736760996436,1.2721910972985746
ENSG00000051108,False,HERPUD1,NCBITaxon:9606,gene,177356.0,True,875.0,1.0963873296901658,4.223469697985414,1.7522553061699948
ENSG00000205336,False,ADGRG1,NCBITaxon:9606,gene,48049.0,True,663.0,0.2970314779555402,0.849000911924876,2.0572315842067996
ENSG00000103021,False,CCDC113,NCBITaxon:9606,gene,193.0,True,2651.0,0.0011930961153285033,0.0015502292393794763,1.135543540666356
ENSG00000140932,False,CMTM2,NCBITaxon:9606,gene,4265.0,True,1885.0,0.02636556959521278,0.040160919652062525,1.2565435651627865
ENSG00000166592,False,RRAD,NCBITaxon:9606,gene,733.0,True,731.0,0.004531292500185456,0.010853400113730392,1.9594525115840702
ENSG00000159713,False,TPPP3,NCBITaxon:9606,gene,17314.0,True,992.0,0.10703246705076531,0.21488745798161693,1.6425698280940202
ENSG00000159714,False,ZDHHC1,NCBITaxon:9606,gene,14502.0,True,1977.0,0.08964911846888059,0.13540740765172668,1.2381961595470166
ENSG00000103056,False,SMPD3,NCBITaxon:9606,gene,7022.0,True,265.0,0.04340891669345466,0.1981861277732063,3.776791159467156
ENSG00000039068,False,CDH1,NCBITaxon:9606,gene,602.0,True,862.0,0.003721470784599787,0.00796078012022326,1.7659461855152327
ENSG00000140836,False,ZFHX3,NCBITaxon:9606,gene,48277.0,True,1292.0,0.29844093865136867,0.6026913868111952,1.452070904421074
ENSG00000178573,False,MAF,NCBITaxon:9606,gene,42974.0,True,1159.0,0.26565861378304195,0.5538941954049154,1.5341033545705927
ENSG00000166451,False,CENPN,NCBITaxon:9606,gene,3355.0,True,2666.0,0.0207400905022131,0.028692698555078746,1.1340082814631
ENSG00000230989,False,HSBP1,NCBITaxon:9606,gene,128662.0,True,1622.0,0.7953685616082689,1.9751382586017385,1.3246735107604746
ENSG00000154099,False,DNAAF1,NCBITaxon:9606,gene,15433.0,True,288.0,0.09540441631018026,0.41588387729629583,3.571243073618757
ENSG00000103187,False,COTL1,NCBITaxon:9606,gene,875534.0,True,522.0,5.412415617813605,72.97174325695306,2.3283607882987583
ENSG00000103196,False,CRISPLD2,NCBITaxon:9606,gene,24819.0,True,1155.0,0.1534272149551198,0.2961065877366046,1.5383365987034499
ENSG00000135709,False,KIAA0513,NCBITaxon:9606,gene,22880.0,True,2982.0,0.14144061719542048,0.19411014062902499,1.104346110557948
ENSG00000131153,False,GINS2,NCBITaxon:9606,gene,2312.0,True,557.0,0.01429242600331347,0.03974305564981029,2.2596864761034623
ENSG00000154102,False,C16orf74,NCBITaxon:9606,gene,19772.0,True,2939.0,0.12222744244702159,0.16642445434330275,1.108214630317071
ENSG00000140968,False,IRF8,NCBITaxon:9606,gene,89395.0,True,237.0,0.5526260478227542,3.7085179828198997,4.121898718869115
ENSG00000103257,False,SLC7A5,NCBITaxon:9606,gene,10466.0,True,1617.0,0.06469919141465344,0.10444204337614386,1.325591942193218
ENSG00000261327,False,RP11-863P13.3,NCBITaxon:9606,gene,452.0,True,1607.0,0.002794194011028412,0.004443148459827096,1.3291348994872167
ENSG00000260420,False,LINC02182,NCBITaxon:9606,gene,285.0,True,637.0,0.0017618258697856136,0.00983227239620373,2.0982962639282645
ENSG00000167513,False,CDT1,NCBITaxon:9606,gene,1749.0,True,567.0,0.01081204717984224,0.029834323853306505,2.2354911744077954
ENSG00000129993,False,CBFA2T3,NCBITaxon:9606,gene,22137.0,True,1816.0,0.1368475062436636,0.2153867494685783,1.2702328290105902
ENSG00000268320,False,SCGB1C2,NCBITaxon:9606,gene,299.0,True,2916.0,0.0018483717019856087,0.002401336132867889,1.1094876654564136
ENSG00000183688,False,RFLNB,NCBITaxon:9606,gene,69651.0,True,2610.0,0.43057169704013254,0.7430206581814887,1.139403602941697
ENSG00000108953,False,YWHAE,NCBITaxon:9606,gene,165348.0,True,2151.0,1.0221557330431987,2.605308963437497,1.203481091918362
ENSG00000167703,False,SLC43A2,NCBITaxon:9606,gene,98865.0,True,777.0,0.6111681214608936,1.9580241691352194,1.901381129107303
ENSG00000185561,False,TLCD2,NCBITaxon:9606,gene,2286.0,True,2542.0,0.014131698029227764,0.01997796120438622,1.1486047199763343
ENSG00000186594,False,MIR22HG,NCBITaxon:9606,gene,36702.0,True,1874.0,0.22688608095744417,0.3779778259349692,1.257407495823018
ENSG00000132386,False,SERPINF1,NCBITaxon:9606,gene,11417.0,True,147.0,0.07057812615909596,0.5009749419437258,5.8204712258227005
ENSG00000177374,False,HIC1,NCBITaxon:9606,gene,5811.0,True,2112.0,0.03592270220815509,0.05257230131407278,1.2100955320915008
ENSG00000083454,False,P2RX5,NCBITaxon:9606,gene,22347.0,True,765.0,0.13814569372666352,0.32770076088041256,1.9128807219463233
ENSG00000108405,False,P2RX1,NCBITaxon:9606,gene,18310.0,True,2206.0,0.11318958482727924,0.1655724652844847,1.1955244080982594
ENSG00000167740,False,CYB5D2,NCBITaxon:9606,gene,17072.0,True,579.0,0.10553646052273682,0.2856047522978125,2.2143020307588324
ENSG00000161921,False,CXCL16,NCBITaxon:9606,gene,40889.0,True,1015.0,0.25276946663039984,0.5537700789361074,1.6268203315771652
ENSG00000182853,False,VMO1,NCBITaxon:9606,gene,5093.0,True,158.0,0.03148413738532677,0.20655311343321514,5.42090066437874
ENSG00000185245,False,GP1BA,NCBITaxon:9606,gene,1841.0,True,976.0,0.01138077693429935,0.023244178147437018,1.6553322618542357
ENSG00000161929,False,SCIMP,NCBITaxon:9606,gene,75838.0,True,1095.0,0.46881877302737324,1.1402343050708326,1.570657580606145
ENSG00000132530,False,XAF1,NCBITaxon:9606,gene,163753.0,True,1483.0,1.0122956900175564,2.929350617089739,1.373256881459729
ENSG00000108839,False,ALOX12,NCBITaxon:9606,gene,1482.0,True,914.0,0.009161494522885191,0.019290088988934605,1.7051169192469
ENSG00000132514,False,CLEC10A,NCBITaxon:9606,gene,45373.0,True,59.0,0.28048886031502684,4.279176195674921,11.10835203308463
ENSG00000161944,False,ASGR2,NCBITaxon:9606,gene,29320.0,True,951.0,0.18125170000741822,0.38918479600260425,1.6726989180160807
ENSG00000141505,False,ASGR1,NCBITaxon:9606,gene,76996.0,True,1103.0,0.47597734971934424,1.1600035111925378,1.567319170574914
ENSG00000129226,False,CD68,NCBITaxon:9606,gene,223268.0,True,735.0,1.3802082045448925,6.766576254074349,1.9518827092649662
ENSG00000132510,False,KDM6B,NCBITaxon:9606,gene,83093.0,True,1238.0,0.5136680596424421,1.213619801315294,1.4857017015611063
ENSG00000179094,False,PER1,NCBITaxon:9606,gene,52201.0,True,2800.0,0.32269849904799586,0.5108697022878543,1.1194686897617574
ENSG00000178999,False,AURKB,NCBITaxon:9606,gene,1436.0,True,587.0,0.008877129645656635,0.024141815135901263,2.2021415822893666
ENSG00000189051,False,RNF222,NCBITaxon:9606,gene,221.0,True,675.0,0.0013661877797284934,0.0032188947565307342,2.044010713510478
ENSG00000007237,False,GAS7,NCBITaxon:9606,gene,76854.0,True,1164.0,0.47509952770703,1.1285565976003373,1.5284293763830274
ENSG00000266378,False,RP11-214O1.3,NCBITaxon:9606,gene,6592.0,True,1769.0,0.04075072327588339,0.06311314226470371,1.2810283926090944
ENSG00000109099,False,PMP22,NCBITaxon:9606,gene,1184.0,True,2703.0,0.007319304666056725,0.010208353846524586,1.1294579233301838
ENSG00000181350,False,LRRC75A,NCBITaxon:9606,gene,73720.0,True,1870.0,0.4557256249845454,0.8814865384925257,1.2586216140485025
ENSG00000240505,False,TNFRSF13B,NCBITaxon:9606,gene,10439.0,True,348.0,0.06453228159541059,0.24797603600591278,3.1556162144781794
ENSG00000230709,False,AC104024.1,NCBITaxon:9606,gene,495.0,True,1350.0,0.0030600133527855394,0.0052514190104682385,1.4285054778742292
ENSG00000205309,False,NT5M,NCBITaxon:9606,gene,3184.0,True,1374.0,0.019682994980341734,0.03409512276591536,1.4183094496901334
ENSG00000108551,False,RASD1,NCBITaxon:9606,gene,2212.0,True,228.0,0.013674241487599218,0.07251196242545782,4.306621754362014
ENSG00000220161,False,LINC02076,NCBITaxon:9606,gene,1288.0,True,797.0,0.007962216562399545,0.018296796332088233,1.8603227918945637
ENSG00000262202,False,RP11-160E2.6,NCBITaxon:9606,gene,115515.0,True,558.0,0.7140958433273163,2.885667418741915,2.259413011590456
ENSG00000128487,False,SPECC1,NCBITaxon:9606,gene,52312.0,True,1386.0,0.32338468386043867,0.6466688947280254,1.4133858389536484
ENSG00000034152,False,MAP2K3,NCBITaxon:9606,gene,95730.0,True,2292.0,0.5917880368932519,1.1660647442757133,1.1826920215648913
ENSG00000168961,False,LGALS9,NCBITaxon:9606,gene,122043.0,True,1269.0,0.7544509285131425,2.0217821462970753,1.4635185341937433
ENSG00000109103,False,UNC119,NCBITaxon:9606,gene,48758.0,True,2914.0,0.3014144061719542,0.4661117584604637,1.1096322675509933
ENSG00000109113,False,RAB34,NCBITaxon:9606,gene,25588.0,True,2971.0,0.1581810538809624,0.2203499143395472,1.1055024455172098
ENSG00000160602,False,NEK8,NCBITaxon:9606,gene,8845.0,True,1654.0,0.05467842041492545,0.08722247591494572,1.3151435352319003
ENSG00000076604,False,TRAF4,NCBITaxon:9606,gene,9048.0,True,1206.0,0.05593333498182537,0.10222309913321023,1.5056395256358384
ENSG00000108582,False,CPD,NCBITaxon:9606,gene,43160.0,True,2419.0,0.26680843698227047,0.4222507486868726,1.1635061871859902
ENSG00000176208,False,ATAD5,NCBITaxon:9606,gene,16093.0,True,1331.0,0.09948443411389432,0.17482364324227995,1.4384599387389438
ENSG00000184060,False,ADAP2,NCBITaxon:9606,gene,44706.0,True,1369.0,0.2763655695952128,0.5377917128494956,1.421004822134159
ENSG00000185862,False,EVI2B,NCBITaxon:9606,gene,501808.0,True,2639.0,3.1020993546153655,14.531195187153354,1.1366553977913958
ENSG00000126860,False,EVI2A,NCBITaxon:9606,gene,158151.0,True,2642.0,0.9776649934472441,2.2999592219562253,1.136545338495853
ENSG00000141316,False,SPACA3,NCBITaxon:9606,gene,79.0,True,1750.0,0.0004883657674142578,0.0006859505517601323,1.2868677318428738
ENSG00000108691,False,CCL2,NCBITaxon:9606,gene,1790.0,True,114.0,0.011065502831285082,0.09849095744967612,7.212132238978871
ENSG00000172716,False,SLFN11,NCBITaxon:9606,gene,27061.0,True,2887.0,0.1672869117974333,0.23616061076917128,1.1113032407744796
ENSG00000154760,False,SLFN13,NCBITaxon:9606,gene,18200.0,True,2514.0,0.11250958185999357,0.15848077502363114,1.1514447644115076
ENSG00000271503,False,CCL5,NCBITaxon:9606,gene,887150.0,True,276.0,5.484223931158972,117.78962271645983,3.6794391963274014
ENSG00000274736,False,CCL23,NCBITaxon:9606,gene,849.0,True,713.0,0.005248386538413986,0.012812226033325784,1.987926062909125
ENSG00000277632,False,CCL3,NCBITaxon:9606,gene,1024370.0,True,29.0,6.332496723622067,795.296788086184,19.705450832609184
ENSG00000275302,False,CCL4,NCBITaxon:9606,gene,988496.0,True,24.0,6.110729210454736,891.7865186620178,23.402279007883624
ENSG00000276085,False,CCL3L1,NCBITaxon:9606,gene,309483.0,True,45.0,1.9131759847679335,82.36121706882817,14.036450557367836
ENSG00000276070,False,CCL4L2,NCBITaxon:9606,gene,350937.0,True,17.0,2.169438193912119,209.2463843310102,29.12200938830782
ENSG00000161405,False,IKZF3,NCBITaxon:9606,gene,99050.0,True,2096.0,0.612311762814965,1.2529473358753733,1.213621826844587
ENSG00000094804,False,CDC6,NCBITaxon:9606,gene,857.0,True,827.0,0.005297841299671126,0.011773148062326821,1.809253365492442
ENSG00000131759,False,RARA,NCBITaxon:9606,gene,53462.0,True,2411.0,0.33049380579115256,0.5473139108126773,1.1649558106397215
ENSG00000131747,False,TOP2A,NCBITaxon:9606,gene,7775.0,True,32.0,0.04806384609678297,1.0426445083028417,17.67855959627307
ENSG00000141753,False,IGFBP4,NCBITaxon:9606,gene,2243.0,True,2772.0,0.013865878687470636,0.019150849292508543,1.1218650512961996
ENSG00000266088,False,RP5-1028K7.2,NCBITaxon:9606,gene,4806.0,True,812.0,0.029709947825226873,0.06632674957037224,1.8438264521934697
ENSG00000126353,False,CCR7,NCBITaxon:9606,gene,75439.0,True,946.0,0.46635221680967337,1.2090518543554702,1.6766576540033158
ENSG00000173801,False,JUP,NCBITaxon:9606,gene,26249.0,True,1706.0,0.1622672535298336,0.26652353666843315,1.2986180349107055
ENSG00000177469,False,CAVIN1,NCBITaxon:9606,gene,415.0,True,1345.0,0.002565465740214139,0.004376373656014121,1.4315196143075892
ENSG00000033627,False,ATP6V0A1,NCBITaxon:9606,gene,30816.0,True,2425.0,0.1904997403625034,0.28640393662943303,1.1629845826070846
ENSG00000184451,False,CCR10,NCBITaxon:9606,gene,2148.0,True,737.0,0.013278603397542098,0.03184583347181988,1.9470751050746236
ENSG00000012048,False,BRCA1,NCBITaxon:9606,gene,7271.0,True,1041.0,0.04494819613758315,0.08753659159315713,1.6110479561787954
ENSG00000108861,False,DUSP3,NCBITaxon:9606,gene,24022.0,True,2507.0,0.14850028436487722,0.21371219728235374,1.15208884422306
ENSG00000004939,False,SLC4A1,NCBITaxon:9606,gene,471.0,True,175.0,0.002911649069014119,0.01804880357862125,5.171540688877463
ENSG00000267750,False,RUNDC3A-AS1,NCBITaxon:9606,gene,134.0,True,2831.0,0.0008283672510570956,0.0010378702100502506,1.1165473560119061
ENSG00000030582,False,GRN,NCBITaxon:9606,gene,412690.0,True,683.0,2.55118567790114,18.91378858321822,2.027287696889719
ENSG00000005961,False,ITGA2B,NCBITaxon:9606,gene,9496.0,True,156.0,0.058702801612225214,0.391465033387686,5.486031489986022
ENSG00000186185,False,KIF18B,NCBITaxon:9606,gene,232.0,True,1068.0,0.0014341880764570608,0.0026314254085684804,1.5877445397101766
ENSG00000259207,False,ITGB3,NCBITaxon:9606,gene,2098.0,True,909.0,0.012969511139684973,0.02730408044873631,1.708700402511362
ENSG00000073861,False,TBX21,NCBITaxon:9606,gene,26917.0,True,1526.0,0.16639672609480477,0.28632072429239774,1.3555573134764747
ENSG00000108798,False,ABI3,NCBITaxon:9606,gene,60693.0,True,1248.0,0.37519472812244997,0.8125795538288567,1.4799413172815965
ENSG00000136457,False,CHAD,NCBITaxon:9606,gene,223.0,True,2173.0,0.0013785514700427783,0.0019083015462261538,1.2003517113632933
ENSG00000108846,False,ABCC3,NCBITaxon:9606,gene,9834.0,True,1592.0,0.06079226527533938,0.09861444745265088,1.33345763803046
ENSG00000141232,False,TOB1,NCBITaxon:9606,gene,103678.0,True,1685.0,0.6409213422022205,1.433953110928675,1.3051133823588073
ENSG00000239672,False,NME1,NCBITaxon:9606,gene,29247.0,True,2718.0,0.1808004253109468,0.26163665338132364,1.1276928101000863
ENSG00000108960,False,MMD,NCBITaxon:9606,gene,24370.0,True,297.0,0.15065156647956282,0.6553205697525645,3.4758776637671738
